filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median
WFIRST_X625,4,10.00,-2.20,9.30,-0.41874999999999996,0.7180431306683465,0.0,2.4999999999997247e-05,4.330127018921716e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.35,-0.64375,0.8640158780369722,0.0,3.749999999999587e-05,6.959705453536761e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.40,-0.18125,0.4795424251304571,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.55,-0.156125,0.4130679234399592,0.0,3.750000000000975e-05,9.921567416494794e-05,0.0
WFIRST_X625,4,10.00,-2.20,9.60,-0.19375,0.5126143165187644,0.0,6.2500000000007e-05,0.0001653594569415554,0.0
WFIRST_X625,4,10.00,-2.20,9.65,-0.5125,0.8932909660351436,0.0,0.00018749999999999323,0.00036890886408433635,0.0
WFIRST_X625,4,10.00,-2.20,9.70,-0.24375,0.644901882071994,0.0,0.0001749999999999946,0.0004630064794362891,0.0
WFIRST_X625,4,10.00,-2.20,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.80,-0.25625,0.6779737734603012,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-2.20,9.85,-0.5,0.8663861725581727,0.0,0.0010124999999999995,0.0018976548026445805,0.0
WFIRST_X625,4,10.00,-2.20,9.90,-0.975,0.975,-0.975,0.002799999999999997,0.0038974350539810044,0.0005000000000000004
WFIRST_X625,4,10.00,-2.20,9.95,-1.2937499999999997,1.00263325174263,-2.05,0.0065375000000000155,0.009859124897778708,0.0013000000000000234
WFIRST_X625,4,10.00,0.00,10.00,0.00475,0.004115519408288582,0.0035,0.8277125000000001,0.03384754191592057,0.8422000000000001
WFIRST_X625,4,10.00,0.00,10.05,0.018875000000000003,0.03386531226786489,0.026000000000000002,0.08852499999999999,0.020785316331487474,0.08785000000000001
WFIRST_X625,4,10.00,0.00,10.10,-0.05,0.11726039399558574,0.0,0.0016000000000000042,0.0025700194551792647,0.00014999999999998348
WFIRST_X625,4,10.00,0.00,9.10,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.15,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.20,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.25,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.30,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.35,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.60,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.65,0.01875,0.049607837082461075,0.0,0.0018750000000000017,0.004960783708246112,0.0
WFIRST_X625,4,10.00,0.00,9.70,0.056249999999999994,0.07261843774138907,0.0,0.005362499999999992,0.007158550394458353,0.0
WFIRST_X625,4,10.00,0.00,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.00,9.80,0.025,0.025,0.025,0.010212500000000013,0.010954615180370334,0.006650000000000045
WFIRST_X625,4,10.00,0.00,9.85,0.107625,0.06339940358552279,0.15,0.028062500000000004,0.024971080147843033,0.02799999999999997
WFIRST_X625,4,10.00,0.00,9.90,0.056249999999999994,0.07261843774138907,0.0,0.008787500000000004,0.013012728144013452,0.0
WFIRST_X625,4,10.00,0.00,9.95,0.071875,0.04205186529751088,0.0675,0.02786249999999997,0.033894281873938545,0.023199999999999943
WFIRST_X625,4,10.00,0.10,10.00,0.096,0.009539392014169458,0.098,0.57605,0.11727402738884683,0.60775
WFIRST_X625,4,10.00,0.10,10.05,0.118,0.028186876378910805,0.1265,0.224225,0.08350049026802177,0.22105
WFIRST_X625,4,10.00,0.10,10.10,0.03125,0.07043392293490403,0.0,0.020937499999999998,0.03648900305228961,0.0
WFIRST_X625,4,10.00,0.10,9.10,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.15,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.20,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.25,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.30,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.35,0.00625,0.016535945694153693,0.0,2.4999999999997247e-05,6.614378277660747e-05,0.0
WFIRST_X625,4,10.00,0.10,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.60,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.65,0.01875,0.049607837082461075,0.0,0.00018749999999999323,0.0004960783708245928,0.0
WFIRST_X625,4,10.00,0.10,9.70,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,0.10,9.80,0.0375,0.06495190528383289,0.0,0.0026250000000000023,0.004889976993810914,0.0
WFIRST_X625,4,10.00,0.10,9.85,0.056249999999999994,0.07261843774138907,0.0,0.009599999999999984,0.021876757072290205,0.0
WFIRST_X625,4,10.00,0.10,9.90,0.0375,0.06495190528383289,0.0,0.019975000000000007,0.03543337939006102,0.0
WFIRST_X625,4,10.00,0.10,9.95,0.15,0.0,0.15,0.146375,0.06375377929974034,0.1462
WFIRST_X625,4,10.10,-0.20,10.00,-0.02325,0.045650164293242146,0.0,0.0032249999999999918,0.006003488569157093,0.0
WFIRST_X625,4,10.10,-0.20,10.05,-0.050875000000000004,0.003139964171770118,-0.05,0.011824999999999988,0.00919874312066599,0.00990000000000002
WFIRST_X625,4,10.10,-0.20,10.10,-0.191375,0.0017984368212422756,-0.1915,0.98495,0.008643205423915373,0.9813000000000001
WFIRST_X625,4,10.10,-0.20,9.20,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.25,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.30,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.35,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.40,-0.06875,0.18189540263569062,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.60,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.65,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.70,-0.09375,0.24803918541230538,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.80,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.85,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.90,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.20,9.95,-0.00625,0.016535945694153693,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,10.00,-0.23387499999999997,0.18515563554750364,-0.35,0.010637499999999994,0.009857349732559957,0.010749999999999982
WFIRST_X625,4,10.10,-0.50,10.05,-0.30637499999999995,0.11579932804209185,-0.35,0.025362499999999996,0.014525575504949895,0.029949999999999977
WFIRST_X625,4,10.10,-0.50,10.10,-0.48950000000000005,0.0015000000000000013,-0.4895,0.9621375,0.008654036269279212,0.9615
WFIRST_X625,4,10.10,-0.50,9.20,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.25,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.30,-0.10625,0.28111107680061276,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.35,-0.10625,0.28111107680061276,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.45,-0.00625,0.016535945694153693,0.0,0.0004249999999999948,0.0011244443072024374,0.0
WFIRST_X625,4,10.10,-0.50,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.55,-0.10625,0.28111107680061276,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.10,-0.50,9.60,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.65,-0.01875,0.049607837082461075,0.0,7.500000000000562e-05,0.00019843134832985918,0.0
WFIRST_X625,4,10.10,-0.50,9.70,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.75,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.80,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.85,-0.09375,0.12103072956898178,0.0,0.0013375000000000054,0.0021265802947455343,0.0
WFIRST_X625,4,10.10,-0.50,9.90,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.50,9.95,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,10.00,-0.3125,0.5412658773652742,0.0,0.00012499999999998623,0.00021650635094608582,0.0
WFIRST_X625,4,10.10,-0.80,10.05,-0.525,0.7180703308172536,-0.325,0.0029499999999999943,0.005113462623311126,0.0
WFIRST_X625,4,10.10,-0.80,10.10,-0.783625,0.0011110243021644434,-0.7835,0.9968625,0.0050099744260824345,0.9995
WFIRST_X625,4,10.10,-0.80,9.20,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.25,-0.04375,0.11575161985907582,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.30,-0.03125,0.08267972847076846,0.0,6.249999999999312e-05,0.0001653594569415187,0.0
WFIRST_X625,4,10.10,-0.80,9.35,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.50,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.55,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.60,-0.27225000000000005,0.5695967323466665,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.65,-0.23125,0.6118299906836866,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.70,-0.24375,0.644901882071994,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.75,-0.238125,0.6300195309472557,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.80,-0.24375,0.644901882071994,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.85,-0.2675,0.707738475709778,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.90,-0.24375,0.644901882071994,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-0.80,9.95,-0.268625,0.7107149459347256,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-1.30,10.00,-0.45,0.7798236980241111,0.0,3.749999999999587e-05,6.959705453536761e-05,0.0
WFIRST_X625,4,10.10,-1.30,10.05,-0.55625,0.7543364219630391,0.0,0.00037500000000000033,0.0005141740950300723,0.0
WFIRST_X625,4,10.10,-1.30,10.10,-1.2858749999999999,0.0020879116360612775,-1.2865,0.9988874999999999,0.0009558209821928004,0.9989
WFIRST_X625,4,10.10,-1.30,9.20,-0.3125,0.5504259714076,0.0,2.4999999999997247e-05,4.330127018921716e-05,0.0
WFIRST_X625,4,10.10,-1.30,9.25,-0.00625,0.016535945694153693,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.10,-1.30,9.30,-0.24375,0.644901882071994,0.0,0.0,0.0,0.0
